id,dt,car_value,loan_amount,ltv,term_meses,taxa_mensal,parcela_mensal,pti,idade,renda_mensal,score_interno,utilizacao_limite,atraso_antes_30d,atraso_antes_60d,canal,pd_proxy,risk_band,cluster_true
6075,2024-03-01,40719.619832370685,30997.901910102766,0.7327287368939035,24,0.008,1489.9658184789396,0.30144150438809014,18,4942.80249000047,736,0.3425004663213415,0,0,digital,0.00028953628654441505,baixo,A
6076,2024-04-01,44544.80156999142,34917.123705141326,0.7839306824044195,24,0.008,1678.349746093793,0.37567045710198116,39,4467.611744189352,852,0.4404802211179393,0,0,digital,0.00027132844602897036,baixo,A
6077,2023-06-01,49758.23898001409,39915.37810543547,0.7801145030370825,36,0.008,1364.2189228035502,0.34416149045903366,39,3963.8918374742925,851,0.10489219778158729,0,0,digital,0.0002662678543652601,baixo,A
6078,2023-04-01,53227.73972899215,38021.18198215618,0.7183127157789452,24,0.013983512808816038,2009.5516641262193,0.3274635484542224,31,6136.718647349367,774,0.36849527010533595,1,0,digital,0.0015784601751883305,baixo,A
6079,2023-04-01,61125.595516199326,47900.38318256287,0.8192538955956241,36,0.010582823345404281,1736.103234234225,0.3061417318057713,40,5670.913351126135,705,0.9597712521978333,0,0,agencia,0.0011274941293605556,baixo,B
6080,2024-04-01,41398.906164486056,34419.74837798887,0.8641160314268004,48,0.01815975529552677,1217.1214575104073,0.20466178347930683,34,5946.9894028040135,500,0.3136066446745007,0,0,agencia,0.006584650758292518,baixo,B
6081,2023-04-01,77726.94208100888,71400.47766082137,0.926713301026088,24,0.01244197961370194,3685.71053250584,0.509606095798815,42,7232.469475720134,587,0.2822886464188199,0,0,parceiro,0.009072791029326026,baixo,B
6082,2024-08-01,36181.022170616874,32413.182103751817,0.9481118469319024,60,0.011900651221005708,848.8100818729524,0.24367874544979282,36,3483.3160368836516,729,0.6926274666791212,0,0,digital,0.0015272876290370401,baixo,B
6083,2022-12-01,107813.01043979256,102126.4939716237,0.95,60,0.010299921818831369,2543.6241556916566,0.25919200605261516,39,9813.667460003797,717,0.44815453318863174,0,0,parceiro,0.0025040595164804356,baixo,C
6084,2022-09-01,72510.7026988521,63747.57413684003,0.8761858256324649,36,0.020299894227153666,2806.0211580179475,0.41222953683150987,42,6806.938628380842,662,0.26749941296917906,0,1,digital,0.028875413431478442,medio,B
6085,2023-08-01,38564.64648482033,31518.90664589846,0.8372645860909836,36,0.008,1077.2461871420408,0.14444492629586397,29,7457.833340130872,745,0.4752716270883081,0,0,digital,0.0003088323400621046,baixo,A
6086,2023-03-01,43910.5484706693,42820.77783334394,0.9587402310906133,36,0.0147230097113208,1693.8266332355272,0.32265114303557624,35,5249.715272351483,593,0.5680376485901173,0,0,agencia,0.0049885911472175365,baixo,B
6087,2022-08-01,111227.40522122035,106023.3690236866,1.0296241216766746,36,0.01166840151162111,3934.7921754978124,0.27786372145456806,35,14160.870497594515,731,0.6436996270848343,0,0,parceiro,0.003686203615027234,baixo,C
6088,2024-06-01,33606.3314011975,29658.478179284495,0.8510151717641325,24,0.00821765738640387,1430.74849396045,0.3165233583978068,24,4520.198765748859,742,0.2582220764974313,0,0,digital,0.0004787056315282053,baixo,A
6089,2022-04-01,66022.5153578099,49250.36644065862,0.7971745003357311,24,0.008,2367.3009469143244,0.4191525700044351,18,5647.8263914480485,890,0.3896616903351866,0,0,digital,0.00028782711192230876,baixo,A
6090,2024-05-01,68819.06588602482,46812.57116609846,0.7,48,0.008,1274.8623547567481,0.2645461238028368,29,4819.055128953197,744,0.313754552925877,0,0,digital,0.00032580384489459905,baixo,A
6091,2022-05-01,76822.11690504868,81075.504260636,1.0406342670034139,60,0.020361097709515767,2671.8874156231905,0.5525964303836601,21,6571.845003483985,503,0.537186461566433,0,0,agencia,0.08525120508764544,alto,D
6092,2022-04-01,118285.28986385783,107468.05990465613,0.9797219383399083,48,0.01045822248018069,3138.0578186773596,0.19964426652290773,38,15718.246626017133,795,0.6390261262595213,0,0,agencia,0.0016714435356971664,baixo,C
6093,2024-03-01,48605.45605846928,38650.14124455582,0.7971434466284633,24,0.008,1857.78345582165,0.44461621648085436,26,4178.397878795427,790,0.046166346640128704,0,0,digital,0.0004723377723616527,baixo,A
6094,2022-09-01,83140.08874717887,75599.98039433686,0.869510218771508,48,0.012470645916973363,2329.224061011007,0.2795291510879455,39,8332.669605103856,610,0.05970427469321149,0,0,digital,0.0027598082306791246,baixo,B
6095,2024-05-01,69033.3750477429,74047.0008511929,1.0237460729316756,60,0.019849741330374128,2409.967731402153,0.7497228953518229,52,3825.665984164434,580,0.6945442177352157,0,0,agencia,0.09399362873294663,alto,D
6096,2024-11-01,93508.05091372,84470.45175309097,0.885519356434381,36,0.012536653242413914,3193.582847872705,0.49357946339778813,48,6470.250658097004,706,0.801993005935515,0,0,parceiro,0.003057256534562223,baixo,B
6097,2022-12-01,62945.01932830981,51012.187839202736,0.7829153391884529,36,0.009072678622350512,1787.2589666260824,0.24548641997117893,25,7280.479982705006,640,0.3892907654586215,0,0,digital,0.0004774964882077953,baixo,A
6098,2022-01-01,50499.37538753082,55023.30832579651,1.1035954077567098,48,0.028161572408983863,2385.953228733105,0.7007272805628264,38,4514.062395604238,524,0.6033005367103751,1,0,agencia,0.13791340402743069,alto,D
6099,2022-11-01,64991.57788927544,54257.808577807395,0.7988764001796486,36,0.008,1854.411324281506,0.30468603628478846,31,6086.302302834112,790,0.3722266016101725,0,0,digital,0.00028990112430447753,baixo,A
6100,2024-10-01,152388.9151489283,164648.82432954278,1.036383211395952,60,0.010277093166511014,4097.836118072019,0.3186704958290621,53,12859.163843866292,767,0.332412427666553,0,0,agencia,0.0029493613121737623,exposicao,C
6101,2022-03-01,57736.59813222193,52527.95425949496,0.8844908400181271,60,0.02726303877547285,2021.1232273432163,0.5620288150606705,29,4404.900125794312,466,0.7724317927598402,1,0,parceiro,0.13664508204181,alto,D
6102,2024-06-01,95762.242851965,89295.6271831719,0.9443908855030942,48,0.010876333456474183,2637.292780275424,0.3793081964954338,29,6952.902164103834,653,0.39194985830260237,0,0,parceiro,0.003556655782738125,baixo,B
6103,2023-03-01,63492.19317728382,54833.726683178415,0.9010204153728388,36,0.016600933956266405,2251.39193472746,0.19961433662469416,44,11278.708597771838,669,0.6105794557304944,1,0,agencia,0.007564729113242655,baixo,B
6104,2024-04-01,180000.0,169191.50727627618,0.9620188251610057,48,0.010960789713436357,5008.401094299434,0.35044443493002575,34,14291.569775674923,713,0.3514969423026709,0,0,parceiro,0.004836077166724248,baixo,C
6105,2023-11-01,44719.525494710666,46765.55471773551,1.083484290904462,60,0.03201139631391388,1977.0504766898239,0.8,23,2320.058400984812,456,0.8868266319768344,0,1,digital,0.14755802896975792,alto,D
6106,2023-02-01,85268.20912497508,85763.44150889,1.0635666505637669,48,0.012725119678192632,2659.818410539981,0.16685244530227653,37,15941.141322330326,729,0.20068380763729038,0,0,parceiro,0.0031369740245796537,baixo,C
6107,2023-08-01,116009.84690604392,139830.12262515194,1.1230701627969284,60,0.013174375493453305,3804.24167636003,0.5150087053103536,35,7386.752179397676,799,0.284138594922528,1,0,agencia,0.015280727760468925,exposicao,C
6108,2022-04-01,51291.94235054344,48450.76191903481,0.9394002295846573,60,0.020069575798009505,1585.4216896948856,0.40435029801159883,23,5173.290094660648,527,0.7550094257457135,0,0,parceiro,0.06326769510613142,alto,D
6109,2024-02-01,76151.70738338286,72367.00249154301,0.931379665375345,36,0.012243014813255943,2718.9867404498855,0.7468846924242978,41,3640.437095616971,696,0.3242104583643186,0,0,digital,0.00687791999709507,baixo,B
6110,2023-12-01,31579.23728658605,24610.22260478181,0.8116169816506061,36,0.011227770341215096,904.671636539409,0.13471128932176468,43,6715.6334193978,653,0.4593015434592354,0,0,parceiro,0.0014710869309368989,baixo,B
6111,2024-02-01,62411.508458859935,57404.34759212254,0.9287476269834417,36,0.01206092110654517,2148.444656877322,0.25979204485123786,36,8269.863144222005,562,0.2560739684539641,0,0,parceiro,0.003074293409815231,baixo,B
6112,2024-07-01,49403.344704783776,37111.3865822242,0.7218995313197233,36,0.008,1268.3847236324627,0.2659959594084738,37,4768.436056145806,832,0.3998404362521926,0,0,digital,0.0002988332818864959,baixo,A
6113,2024-01-01,81459.54991896382,67574.399576281,0.8338125289457526,36,0.011763846802884646,2513.0145624265206,0.1458723182954611,44,17227.494508837968,639,0.21759093680793834,0,0,agencia,0.0022087386938015297,baixo,B
6114,2024-01-01,108767.58124628651,118451.88472729831,1.0088711371743888,36,0.010935736972530561,4326.617055536437,0.1880396369263635,44,23009.069397590596,762,0.5630492139172868,0,0,parceiro,0.001821843424293266,baixo,C
6115,2022-09-01,92909.16672581482,84561.68266263879,0.8838105290143532,48,0.013344631256160571,2664.457300965013,0.42409413206618685,41,6282.702587710364,659,0.44812802319311335,0,0,parceiro,0.0038484863167964666,baixo,B
6116,2022-03-01,51326.38174790219,42318.72762312852,0.8047941592130613,24,0.008,2034.1201744183777,0.29551870160071037,31,6883.219787446062,782,0.05949817088552193,0,0,digital,0.00032468032602986683,baixo,A
6117,2023-02-01,76691.27206441104,88014.70883880572,1.1160562136542163,36,0.009938227293556052,3144.6211685931253,0.22782281298938512,40,13802.924857835205,725,0.3774626440192929,0,0,parceiro,0.003080256955594144,baixo,C
6118,2022-03-01,31441.711881414918,30885.896427420597,0.9275997161001898,24,0.00834610130027715,1493.1338074090213,0.14606884026381212,48,10222.124066380627,678,0.6956894771272284,0,0,parceiro,0.0012342000375885082,baixo,B
6119,2022-03-01,105933.47935750641,109709.973473192,1.0996048033377648,48,0.013137959111437007,3438.716563844275,0.1484739500717653,43,23160.403304297903,670,0.6256319687011462,0,0,agencia,0.00501984368441145,baixo,C
6120,2024-10-01,147551.65346195395,139170.61512693984,0.9536748526377152,48,0.01223281922946309,4261.346996665409,0.4362757886752779,37,9767.55324792307,702,0.5651868149955641,0,0,parceiro,0.004438267969906267,baixo,C
6121,2024-04-01,69581.09203503575,59818.61462901553,0.8689678381085606,36,0.008129752261553873,2050.676598189927,0.3349663877130908,44,6122.036936871397,784,0.5564443788888103,0,0,parceiro,0.0010984024878327898,baixo,B
6122,2022-06-01,45959.5987488537,36191.172424783574,0.782339176922332,24,0.008,1739.5890212179304,0.5712218142407972,32,3045.382682960022,826,0.27899918792550327,0,0,digital,0.0007221574189398742,baixo,A
6123,2023-02-01,141158.1115594387,144084.06161645555,1.0045926371335079,48,0.009554551783790123,4103.078186022743,0.2360499849784512,50,17382.24294484623,728,0.4269293252459438,0,0,agencia,0.00213741100832708,exposicao,C
6124,2022-07-01,81160.51772861104,68405.07741140995,0.8777990153293699,36,0.029754096207057698,3528.4060426860888,0.6574455260765779,20,6835.521062156962,467,0.8240072321925079,1,0,agencia,0.13797181832457034,alto,D
6125,2022-05-01,118966.97926338833,96080.85722799468,0.8635530101677259,36,0.014591626883518217,3790.4935162332163,0.4777496630722038,40,7934.057958007073,582,0.38476224123188435,0,0,parceiro,0.005913186029343696,baixo,B
6126,2022-02-01,49938.68457032027,48584.558084170436,0.966139886587209,36,0.012357767620502844,1829.8884008928242,0.15468703941751077,30,11829.616804248426,646,0.344242799818305,0,0,digital,0.0015468683452541233,baixo,B
6127,2023-02-01,43309.08952062614,49523.35093945779,1.105956637000042,36,0.022879494515012453,2282.10402615465,0.7830740925378145,37,3632.068200535513,484,0.5376392479834728,0,0,agencia,0.11760259342288425,alto,D
6128,2023-04-01,125000.0,137597.01415570654,1.0493334709949107,60,0.0200265446773193,4497.757770425771,0.8,37,4164.3890872944885,583,0.7000955678607829,0,0,agencia,0.10380432549771691,exposicao,D
6129,2023-06-01,54263.23374562143,49681.72155529296,0.9312135901354721,48,0.010861488565702678,1466.7298262130612,0.2839572772594114,40,5165.318671770186,638,0.20732708092016675,0,0,digital,0.0033712354367873977,baixo,B
6130,2024-12-01,84589.01647685503,69776.03702382813,0.8456882084665284,36,0.011910072849705387,2603.053397955919,0.49334855636190655,40,5276.296777174296,660,0.6410612070172661,0,0,agencia,0.005643266830063006,baixo,B
6131,2022-06-01,131344.15147489132,115302.07782691585,0.97,36,0.012796110805072387,4383.170026334743,0.7264402610419494,35,6033.765281742321,614,0.403204341871953,0,0,parceiro,0.014050068531906061,baixo,B
6132,2024-08-01,48584.0599682004,38881.05206362465,0.7918356512475698,36,0.008,1328.8679571967714,0.23569728120732739,33,5638.028365833604,798,0.1270987921952222,0,0,digital,0.0002280893109145782,baixo,A
6133,2022-02-01,31509.05629033615,23380.020608371087,0.7597632383406939,24,0.008,1123.7996572423701,0.25173918995850825,23,4464.142660614722,814,0.2930174516761696,0,0,digital,0.0002538953501705591,baixo,A
6134,2024-12-01,59165.02858551473,50033.04419308909,0.8676690764895186,36,0.008,1710.018265977134,0.3262893498663506,44,5240.803191025279,734,0.317053475193034,0,0,parceiro,0.0013042955098444408,baixo,B
6135,2023-06-01,57362.74179454525,56327.30257320837,0.97,36,0.014398951246224699,2213.4905605666117,0.1891789047432031,40,11700.514724785344,646,0.5722008108599553,0,0,digital,0.002695002826976698,baixo,B
6136,2023-05-01,48699.18005752627,35513.53889178,0.7647384273419952,36,0.009139464537055879,1246.146974867756,0.19761886617874885,27,6305.809758773738,775,0.28209769156701436,0,0,digital,0.00023281019953764207,baixo,A
6137,2023-01-01,64242.118741036946,53864.899286992186,0.8310832424874656,24,0.008,2589.1061590614245,0.6276025841563546,31,4125.391170181034,793,0.2682294059285939,0,0,digital,0.0011820153739228938,baixo,A
6138,2023-10-01,57613.715034589615,48924.99485819756,0.826910438858124,24,0.011786114262199601,2499.849916165894,0.33754722539291127,38,7405.926424831435,653,0.18872881845170386,0,0,parceiro,0.0036193495532377638,baixo,B
6139,2022-09-01,90810.44445837509,88956.38101912409,0.9126193862922933,24,0.014483585430315842,4737.241751046606,0.6374685924039394,25,7431.333570775825,651,0.332211415848802,0,0,parceiro,0.00984556207831975,baixo,B
6140,2024-05-01,39940.31573139043,28079.71900830859,0.7194317646663606,36,0.008,959.7023963284137,0.13043346629850633,30,7357.792624571259,816,0.32118047219298235,0,0,digital,0.00019057920489429483,baixo,A
6141,2022-06-01,66208.4028999725,58662.21258821113,0.9077517813064447,36,0.009318614278778743,2066.8263307074935,0.45886972716720303,37,4504.167976970037,738,0.3593917574035541,0,0,parceiro,0.002809970499717661,baixo,B
6142,2023-09-01,42727.84690817693,37290.55910483354,0.892010834792558,36,0.012732590142589824,1415.6931882390475,0.20641228195689224,22,6858.570501801366,647,0.4166670487529429,0,0,parceiro,0.002230281564209123,baixo,B
6143,2022-08-01,72819.7765634566,71325.67619537289,0.9405441475515659,36,0.010863982930063642,2601.1735261342246,0.17916761225616953,22,14518.101197972821,706,0.3040343783319022,0,0,agencia,0.001567156659234812,baixo,B
6144,2022-04-01,104519.62812530037,110645.58863409422,1.0815148724422898,48,0.014707513609080809,3606.9736303735212,0.2188135952896288,48,16484.22999310995,702,0.6574747607186402,0,0,parceiro,0.0035517388219493944,baixo,C
6145,2024-08-01,73524.49258063862,55196.31447778429,0.7514010668012182,24,0.008,2653.1028492321648,0.414943090463206,35,6393.895717772945,779,0.05272507600161774,0,0,parceiro,0.00034631290137340467,baixo,A
6146,2023-06-01,165911.84640536126,197939.86966226946,1.16,48,0.013092754872830405,6197.009839069089,0.49099841526963817,52,12621.242037341242,711,0.6425712066273045,0,0,agencia,0.010368834924257175,exposicao,C
6147,2024-11-01,109896.772817217,108785.55316666522,1.0931124308961049,48,0.014959875114814579,3568.300322707659,0.19832498456666206,37,17992.18757285854,717,0.2832355559243958,0,0,agencia,0.0037547377356438004,baixo,C
6148,2024-11-01,62355.3512223228,51996.82907773149,0.8291933042514645,36,0.01272373922877057,1973.6316383967276,0.2294917266421274,45,8600.012154139378,680,0.5753072364323673,0,0,parceiro,0.0021690957511356244,baixo,B
6149,2024-11-01,98440.33435456041,116039.95453089171,1.1373232283541443,60,0.02458268992344313,4216.058618952209,0.7744450207128103,30,6413.61890427805,389,0.8832851474508888,0,0,parceiro,0.13572562970124674,alto,D
6150,2023-02-01,56026.60676829719,51221.04688919091,0.8719142894287505,36,0.015163803085258274,2044.1715531118584,0.33109929097172486,41,6173.892873985122,564,0.4671722555422991,0,0,digital,0.006399289540197056,baixo,B
6151,2023-02-01,66091.56158753688,57418.75887447146,0.8546554167654011,36,0.011205812455167732,2109.704598975534,0.40595134494350327,50,5196.939547691716,753,0.24277669072590197,0,0,agencia,0.0019600816394293734,baixo,B
6152,2023-11-01,149058.17503538207,154305.4195611777,1.0518961921739514,48,0.012759978038573927,4789.84325272472,0.26232528636209074,35,18259.174779335764,786,0.4853347992369278,0,0,parceiro,0.002699483180371513,exposicao,C
6153,2024-03-01,101290.75633470842,80529.11361880913,0.7849035426239698,24,0.008,3870.7660612774257,0.8,30,4392.063595684709,834,0.4343846968369759,0,0,digital,0.0013765814499177812,baixo,A
6154,2022-01-01,116338.38652291449,129205.58743005582,1.1006970975776154,48,0.015102206508130664,4252.814642157924,0.2814691592595034,40,15109.345028586233,673,0.8214491866374443,0,0,parceiro,0.00668251845860422,exposicao,C
